order_id,return_id,customer_id,support_agent_id,scenario_id,scenario_name,label,expected_rules,decision
order_104195,return_304195,customer_9002,agent_101,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_102969,return_302969,customer_0217,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100110,return_300110,customer_0167,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101541,return_301541,customer_0146,agent_015,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103270,return_303270,customer_1451,agent_021,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_104827,return_304827,customer_9906,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_103222,return_303222,customer_0422,agent_013,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_103109,return_303109,customer_0411,agent_010,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102961,return_302961,customer_1484,agent_027,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100991,return_300991,customer_1211,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104561,return_304561,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102534,return_302534,customer_1189,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102988,return_302988,customer_1061,agent_022,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102220,return_302220,customer_1318,agent_015,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104607,return_304607,customer_8002,agent_802,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_101109,return_301109,customer_1762,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100048,return_300048,customer_0872,agent_012,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101646,return_301646,customer_1519,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102638,return_302638,customer_0642,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103903,return_303903,customer_0497,agent_103,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_103104,return_303104,customer_1312,agent_027,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_104560,return_304560,customer_8003,agent_803,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_100823,return_300823,customer_1649,agent_004,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103720,return_303720,customer_1444,agent_101,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_101539,return_301539,customer_0238,agent_003,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102559,return_302559,customer_1954,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104369,return_304369,customer_1536,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_104453,return_304453,customer_0422,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_104501,return_304501,customer_0451,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_101065,return_301065,customer_0372,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104603,return_304603,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_100142,return_300142,customer_1765,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104273,return_304273,customer_9008,agent_024,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_101463,return_301463,customer_1574,agent_018,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100060,return_300060,customer_0330,agent_028,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103840,return_303840,customer_0312,agent_005,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100936,return_300936,customer_0857,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102004,return_302004,customer_0056,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101759,return_301759,customer_0085,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104914,return_304914,customer_9901,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_104695,return_304695,customer_8003,agent_803,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102765,return_302765,customer_1572,agent_007,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104023,return_304023,customer_1252,agent_017,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100578,return_300578,customer_0248,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104572,return_304572,customer_8003,agent_803,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102680,return_302680,customer_1594,agent_028,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102730,return_302730,customer_0167,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101149,return_301149,customer_1287,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102561,return_302561,customer_0504,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101861,return_301861,customer_1615,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101338,return_301338,customer_0589,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102144,return_302144,customer_0636,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103325,return_303325,customer_0856,agent_024,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_104424,return_304424,customer_1787,agent_703,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_101666,return_301666,customer_1397,agent_026,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100342,return_300342,customer_0397,agent_029,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103301,return_303301,customer_1792,agent_009,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_100213,return_300213,customer_0997,agent_006,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103090,return_303090,customer_1228,agent_008,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102207,return_302207,customer_1114,agent_006,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100154,return_300154,customer_1961,agent_007,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104297,return_304297,customer_9008,agent_029,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_100596,return_300596,customer_0881,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102869,return_302869,customer_1736,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101159,return_301159,customer_1932,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101038,return_301038,customer_1783,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102921,return_302921,customer_0803,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100455,return_300455,customer_1772,agent_029,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103691,return_303691,customer_0032,agent_103,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_103504,return_303504,customer_0840,agent_016,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_101148,return_301148,customer_0824,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101498,return_301498,customer_0371,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100133,return_300133,customer_1877,agent_023,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102364,return_302364,customer_0943,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104113,return_304113,customer_9008,agent_007,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_104887,return_304887,customer_9905,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_104271,return_304271,customer_9006,agent_007,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_100534,return_300534,customer_0981,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100602,return_300602,customer_1941,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100259,return_300259,customer_1233,agent_008,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103663,return_303663,customer_1145,agent_103,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_104759,return_304759,customer_9906,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100979,return_300979,customer_0345,agent_007,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102415,return_302415,customer_0616,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103198,return_303198,customer_0959,agent_027,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102205,return_302205,customer_1955,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100349,return_300349,customer_0757,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104401,return_304401,customer_0750,agent_701,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_101549,return_301549,customer_0164,agent_012,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101028,return_301028,customer_1048,agent_018,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101446,return_301446,customer_0206,agent_006,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101087,return_301087,customer_0415,agent_028,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101049,return_301049,customer_0630,agent_007,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100398,return_300398,customer_0069,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104905,return_304905,customer_9905,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_101250,return_301250,customer_0255,agent_018,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101429,return_301429,customer_1408,agent_015,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
